text_id_kaggle,full_text,gender,grade,race_ethnicity,num_words,num_words2,num_words3,num_sent,num_para,num_word_div_para,MTLD,TTR,Type,Token,task,SES,prompt,Overall,Cohesion,Syntax,Vocabulary,Phraseology,Grammar,Conventions
280F4A13DE2B,"I think the principle should go with option of letting us use are phones during lunch and the other school brake times instead of the option of not having phones at school at all. Many of the students have there own cell phone and some students might need it for different occasion's to communicate with are family, parents, or guardian. An example would be me i needed my phone to contact my parents during are lock down that happened not to long ago, i sent them a message from my phone to tell them ""mom we are on lock down so i cant leave the school i don't know what time we will be out ill call or message you when its ok for us to leave"" that really helped me to communicate with my parents and if the principle went with the option of not having phones at school there probably wouldn't have been any way to have told my parents we were on lock down. I think going with the option of using phones during lunch is a good idea, it might even stop students from using there phones during class when there not suppose to, knowing as soon as there done with class and they leave they have time to communicate with friends or family. It can help students grades and can stop students from not paying attention to the lesson or teacher while they use there phones. Students would enjoy using there phones and knowing they don't have to hide it or get in trouble for using there phones during a break.",Male,8,Hispanic/Latino,262,270,266,6,1,266,60.44995416,46.66666667,126,270,Independent,Economically disadvantaged,Cell phones at school,4,3,4,3,4,4,3
FF197A6B15B2,"Dear Principal my thoughts about having phone's in school i think you should let students use phone in their own spar time because they don't use it during class and its not fair that most teachers at the school can use them during teaching it is a big distraction when the phone goes off during a test or some important project, but it well help if you let the student use their phone so they can plan their day by letting their parent know where there going after school or other events like school activities like soccer, basketball, and other great stuff the school has provide for all the students.

The big idea about this is trust the students can not use their phone when ever if the students don't follow the rules you can stop phone use but, give it a try and see how well it works out for you but, make you do the right choice or have a vote for the whole school that's how it all work in the U.S. do what's best for your school.",Male,8,Hispanic/Latino,175,187,181,2,2,90.5,73.11599176,56.14973262,105,187,Independent,Economically disadvantaged,Cell phones at school,3,3,2.5,3,2.5,3,2.5
4639878D6C17,"to: TEACHER_NAME

ADDRESS_NAME

SCHOOL_NAME

Dear: TEACHER_NAME

how are you? i just took some time to write you this letter you need to know about.

I am writing you a letter to describe to you i think the better policy, policy 2 one reason is because, phones are not allowed in the school in the first place, phones are a disturbing materials for class and its better to not have phones in school at all. Even though school allows them to have phones students will still turn them on and use them during class. Also some students use phone during reading time when they are in the library when supposable the teacher is teaching them and behind her back many kids are texting with their phones . Another occasions kids usually need to be doing their work but they are instead texting. i believe policy 2 is better for the school not to allow students have phones at school at all. if you have any questions please contact me as soon as you can at PHONE_NUMBER

sincerely

STUDENT_NAME",Female,8,Hispanic/Latino,168,176,177,8,8,22.125,41.25,55.68181818,98,176,Independent,Economically disadvantaged,Cell phones at school,3,2.5,2.5,3,3,2.5,2
DACF12F21A7C,"Dear, Principal

I think that you should allowed the students of your school to use there cell phones when they have the time to. The students should have in mind that when the teacher ask them to put it always that they well. But also to remember that they have the right to use them. Will this is why I think that allowing the students to have there phones with them is ok. One because they want to time in school to call friends that may not be in the same school or if they have an important thing to do after school in they can't go. Another is if they need help with something and on one is with them . Now I what you might be saying that the students are never going to leave their phones not even if there in class. will there can be a punishment to that person that dose not flow the rules. You can assigned any thing to that person like after school clean up or Saturday school something like that so that they know not to do it again and that they need to lessen to the teacher when they are ask to well that is all i have to say principal.            ",Female,8,Hispanic/Latino,209,211,211,8,2,105.5,47.025,45.49763033,96,211,Independent,Economically disadvantaged,Cell phones at school,2.5,2.5,2.5,2.5,3,2,3
C4F7250F4A45,"Cell Phones

Dear TEACHER_NAME;

why should cell phones not be used? I strongly agree cell phones should be use at any time. They might have personal problems and need their phones out. They might also have a personal problem or need to fly out of the state right away because of personal problems.

To begin with, what if the students are in science or math class and need the calculator for them to work out a problem, what if they have personal problems and need to have their phone on or there just in case. I think students should also be able to use any other electronics on their free time.

Let me explain further, students should be able to use cell phones in case of emergencies only, not to talk on the phone with other students",Female,8,Hispanic/Latino,136,137,137,7,5,27.4,52.64848485,49.6350365,68,137,Independent,Economically disadvantaged,Cell phones at school,3,2,2.5,2.5,3,2.5,3
50165AB9C6F2,"Dear principle,

I think that you should allows students to bring cell phones to school and use them during lunch period and other free times. This would be really fun to do so that the students can text their friends and wont be using their cell phones during class. If you let us do this we will make sure we have our phones off for class. some students would think this is a really good idea to because a lot of students love to text during school and since we are not allow to have cell phones during school hours students still text anyways and if you let us use our cell phones during lunch period or any other free times then students wouldn't have to worry about texting in class and getting their cell phones taken away. when the students text at school and get caught the teacher takes their phones away.

If you let us use our cell phones during lunch time you wouldn't have to worry about taking the cell phones away or anything. I believe this is a good policy because if u don't allow students to use their phones some students don't care and will use it anyways and that's why they get caught and their phones get taken away and then their parents have to come get it and its just a lot of mess.

If you think this policy is good then you would use it. I know a lot of other students would really like this policy to not just me but everyone else.

A lot of students love to text in school and they pay more attention to their phones then learning in class. And if u let us use this policy i think that more students would pay more attention in class since their phones would be turned off. If you don't think is a good policy then their are a lot of other ones. It would be better to have the phones turned of so that students can pay more attention to class but i think it would be nice if you let us use our phones when we have free time and it would be really nice to do.",Female,8,Hispanic/Latino,365,377,371,13,5,74.2,56.95238095,30.23872679,114,377,Independent,Economically disadvantaged,Cell phones at school,3.5,3.5,3,3,3.5,3.5,3
800ED2F704E9,"I think the policy 1 is better because policy 1 can Allow students to bring phones to school and use them during lunch periods and other free times, as long as the phones are turned off during class time.

but policy 2 Do not allow students to have phones at school at all.

some time student need to use cell phone to talk to there family or friend. this is why i think policy 2 is better.",Male,8,Asian/Pacific Islander,73,77,77,4,3,25.66666667,47.82450693,64.93506494,50,77,Independent,Economically disadvantaged,Cell phones at school,2.5,2.5,2,2.5,2.5,3,2.5
39B6454376C8,"Dear TEACHER_NAME,

I'm writing this letter to you because i think that is better to not allow students to have cell phones at school at all because they might get distract when they have their cell phones and they might use them during class. I think this is better because some students bring cell phones to school and they use them during class and they don't pay attention to the teacher and they are always distract when they have cell phones, some students don't pay attention because they are using cell phones in class and when the teacher ask them a question they don't know what to answer because they didn't pay attention when the teacher was talking. Another thing is that some students are now getting in trouble because they are using cell phones talking to other people that they don't really know and they give that person information about them and about school and they don't really know who that person is and they could be in danger because that person knows everything about them and about the school.

Sometimes students have their cell phones turn on during class and when the teacher is talking the phone begins to sound like someone calling or a message and they interrupted the teacher and the teacher have to take time from the lesson and tell the student to turn on the cell phone or to give it to her.

Sincerely,

STUDENT_NAME.",Female,8,Hispanic/Latino,232,248,241,5,5,48.2,38.25046757,38.30645161,95,248,Independent,Economically disadvantaged,Cell phones at school,3,3,2.5,3.5,3,3,3.5
DAB02ED744A4,"Student to have phones at school

The students have to the phones in the school because have a emergency they can use the phone. The teacher do the call, but the student is girl and have a emergency , and she is timid and have the period. Well in this case the principal TEACHER_NAME is nice, because she bring opportunity. In the problem of us she is confidences. Some times no is necessary use the phone in the school because hay adults. The students have to learn and comport nice because in this LOCATION_NAME have much opportunity.",Female,8,Hispanic/Latino,95,96,97,6,2,48.5,22.43953069,50,48,96,Independent,Economically disadvantaged,Cell phones at school,2,2,2.5,3,2.5,2,2
29765A8DA7DC,"Dear principal

You should allow students to brings cell phones to school because you never know what could happened to them. Because something could happened to them or to someone else after school and there's no way to contact for help. And so like if there ride ain't coming after school they could call them to let them know.

Another reason why they should bring their phones to school is so they could have there own time like during lunch. Because during lunch is when they get to talk so why just not let them use their phone. And so they could know about everything and no be in class looking through their phones trying to know what's going on. and like if the teacher gives them free time that will be a good time to let them check their phones. And let them use them before school like in breakfast. And if they get caught using it during class they should get a warning next time.",Male,8,Hispanic/Latino,164,170,167,9,3,55.66666667,45.26725162,50,85,170,Independent,Economically disadvantaged,Cell phones at school,3,3.5,3.5,3,3,3.5,3
22B6586B8AC2,Policy 1: I think policy one is better that we should be able to bring are phones to school because what if there's an emergency and we cant get a hold of are parents. I like texting all my friends because its like talking to him face to face but your not well that's how i feel and also sometimes when your finish with all your work you have to sit there and not do anything so if you brought your phone then you wont be bored and you can start texting your friends. Another cool thing is that when you have internet in your phone then you can get on your facebook or something you like to get on when you have internet. When i have internet i like getting on youtube and watch funny videos or fights. Phones can really entertain you when you know how to use them and also if you have lots friends then you can text them so it would probably be a lot better if we could bring are phones to school.,Male,8,Hispanic/Latino,176,181,179,5,1,179,42.36462991,50.82872928,92,181,Independent,Not economically disadvantaged,Cell phones at school,3,3,3,3,3.5,3.5,3
4FE8CD4987B6,I think policy one is good because at lunch students might what to ask there mom or dad for something. Phones need to be turned of during class for we wont be distracted from learning. And if the students have any problem at school if there sick or if someone is bullying them they can call there parents. We also need them to ask if we can go to are friends house after school or if we are going to stay at school late for a project. and we can call are parents to bring us money for we can eat lunch at school or they can bring us something. Phones are helpful from problems to keeping in touch with friends and family. Cell phones are good and bad there bad because some people can take advantage and use them during class and text there friends that are also in class and they are not going to learn. Some people may need phones just in case there is a family problem. That's what i think about phone use i think is good if we can use them during lunch or free time.,Male,8,Hispanic/Latino,191,193,192,9,1,192,51.76271186,45.59585492,88,193,Independent,Not economically disadvantaged,Cell phones at school,3,2.5,3,3,3,3,2.5
9B6A95DD8E05,"Policy 1 is better for the students because some students like to have cell phones and to use them but during a free time like lunch, before or after school and some no. Cell phones can be use in school but not during classes because it disturbs the class if it rings or you can hear the sound of the phone clearly.

I think that the principals should let us use the cell phones during lunch periods and they should let us bring them to school but we should turn them off during class and turn them on after school or before school, before classes begin.

We could also leave the phones turn on in classes but with low volume or in vibrate mode if we have an emergency but not being using them when we are in class working and neither when we have a test.

If we are having a familiar emergency, then I think that when we get to school to leave the phones in silence or vibrate mode in case we need to receive a text message from some of our parents and just look at the text then put the cell phones away in our backpacks or in our pants.

As the students like to be texting and calling other friends and all of that with the cell phones, and they should do it after school, before school, in lunch period or during a free time or periods. The principals should let us bring them at school because some of the school are not permitting the students to have or bring cell phones to school but I don't know why if it's a natural thing that people like to have cell phones and specially teenagers.

I would suggest to all the principals to be agree with policy 1 and to follow what it says there, to let students bring cell phones to school and let them use them at lunch period or during a free time or period, and turn them off during class or put the in silence or vibrate mode before getting to class or to do a work.",Male,8,Hispanic/Latino,352,358,356,8,6,59.33333333,45.92117588,34.63687151,124,358,Independent,Economically disadvantaged,Cell phones at school,3,3,3,3,2.5,2.5,3
871097AE113C,"To TEACHER_NAME

Dear TEACHER_NAME I think policy 1 is a good idea to have phones.

I think is good to have a phone during lunch , or if a teacher give us free time we can use are phones. Policy number one is good for us. I think policy number one is cool because we can use them but not on class because it can effect us at are learning and others learners to.

I think policy number 2 is not fare or all the students at are school . because we have to call are mom after school to come pick us up after school but we don't have are phones. What about if we go walking and somebody is fooling you we can call somebody but wait we don't have our phones. Sea now we need to bring are phones to School but we wont use them on class only at lunch or at free time. We need Policy number one it will help us. We need policy number one for are own good,",Male,8,Hispanic/Latino,168,176,176,10,4,44,39.53212291,43.18181818,76,176,Independent,Economically disadvantaged,Cell phones at school,3,2.5,2.5,3,3.5,3,2.5
F495D071AE60,"Students should be allow to bring cell phones to because maybe some students may have an emergency and they need to call there parents ,or if there parents had an emergency ,or a car accidents an need to call her child to make sure they aren't picking them up after school. And maybe they need there cell phones if they walk to school and they kidnapped them and they need to call someone to help them.thats why the principal should allow the students to bring cell phones to school and turned them off in call.

They can use there cell phones in lunch time only but to make sure they have them off in class .And in the hall way they can use them just for a emergency or if a kid faints someone can call the nurse to come for him that.student shou",Female,8,Hispanic/Latino,141,147,144,3,2,72,39.54186047,46.2585034,68,147,Independent,Economically disadvantaged,Cell phones at school,3,2.5,2.5,3,2.5,3,2.5
AE0341CCEBDB,I think brining cell phone to school is great. Also using your cell phone during lunch is not a good idea because after lunch the student are not going to want to put there cell phone away. I think it better if student turn off there cell phone and keep them in there locker. One reason is because if your in class using your cell phone and your taken a test you could be cheated with the a other person in your class. Second reason is because with your cell phone you can be taken picture of other people during class. Cell phone is not bad to take to school is good to because you never know what can happen. A other thing about bringing cell phone to school is that during class while the teacher is teaching the student don't like to listen and that when the teacher get mad. I think that the policy should be you can bring your cell phone to school but if you keep it in your locker. If i was a teacher and a student is playing with there cell phone i wouldn't get mad. I will just take the cell phone away. Some student keep there cell phone in there jacket and they don't turn the volume down and during class there cell phone start ringing in class. I,Female,8,Hispanic/Latino,224,230,227,12,1,227,39.06917075,39.56521739,91,230,Independent,Economically disadvantaged,Cell phones at school,3,2.5,3,3,2.5,2.5,3
B3AB4E6C5678,"Dear principal

I think that we should have policy number one. All student should be ably to use there phones in their free time & in lunch. Its better to have them off in class time. Because if we don't then the student wouldn't learn. They should be turn off or it should be low. Some student would really like this idea about using phones in there free time. There some student who don't like to go to lunch or like to eat and by using there phone they have something to do. The teacher get mad when there standing up by having there phone i don't think they will be. Most kids use there phone in school when the teacher don't look so its better to have the rule about only in free time. By having this rule i think it will make kids be better because if there not then they will not be ably to use there phones. That what most kids like and want to be ably to use there phone in school. Not all kids have phones so to make it far for everyone the rule should be phones and ipods only in there free time .Think this would work good as a rule but we need to try it first. In high school you can use it so why not middle school. Kids should start see how it work with the phones in high school. So they can have in idea about it. But not everyone is going to think how i do but i think we should try it for a week or two to see if it works. But think that policy number one is a good one and a good idea.

We never now if we don't try. We should try if it work we keep it if it doesn't then we just say it didn't. But we can say at least we tried. For some student it will work good but for some it wont. Some will have hard time with it but other wont. Most student do there homework when there testing and do good in there class. Maybe is not a bad idea doing this new rule about the cell phones. we should all look at this there some good things about having this rule and yes there some bad ones too. But i think this would work as a good rule for the school.",Female,8,Hispanic/Latino,398,414,407,26,3,135.6666667,45.09561404,30.6763285,127,414,Independent,Not economically disadvantaged,Cell phones at school,3,3,3,3,2.5,2.5,2.5
5674A7E93E14,"dear principal

policy 1-

You should let students bring there phones to school and allow them to only use them during lunch and during free time. And the phones have to be turned off during classes. If the phones are not turned off during the classes you could take the phones away and there parents will have to come after school.

policy2-

Principal you should not let students to have phone in school at all. Because maybe the students may have the phones during class and be texting whit there friends. So then they will not do any work during the class.

So is better to let the students to have there phone only during lunch and free time. Because maybe if there a emergency and they have to tell something to there parents they could ask them. Or if the students forgot there home work they could call there parents and so the parents will bring the homework. So i thing is better for you to pick policy 1.      ",Male,8,Hispanic/Latino,167,170,170,10,6,28.33333333,41.25,42.35294118,72,170,Independent,Economically disadvantaged,Cell phones at school,3,2.5,3.5,3,3,3.5,3
839908CBDB40,"Dear Principal,

I think students should perform in Community Service because they could be changing the world... They could be making a good difference in this planet.. they well be making the earth healthy, the air well be more cleaner than it is, there wouldn't be anymore trash in the parks, ocean, streets, and in the grounds. Oh n i think that be in the community wouldn't be wasting your time.. it would actually would be fun because you could be meeting new people. you would be making a good thing in your life. students well be proud of them doing some difference in the earth.. well i think ? but still if i would be pro forming in the community service i would have been proud of my self, because am be making a bid difference in this planet. I my opinion i think it would be fun cause you'll be picking stuff were u had never been before.. Like if u go to a park and start picking trash you could be making the plants healthy and you'll be getting your hands all dirty your cloth and i think that is fun. Students should be doing community service because it could keep away from doing bad stuff..",Male,8,Hispanic/Latino,204,212,209,8,2,104.5,45.84966832,46.22641509,98,212,Independent,Economically disadvantaged,Community service,3,3,3.5,3.5,3,3.5,3
80F8E7B1ABBA,"Dear principal,

I think you should make students perform community service for their own good. Community service will help the student for their education also to help them get in to college. For example my sister took community service for high school and that helped her to get good grades for high school and now she's attending SCHOOL_NAME.

Therefore, community service is not a waste of time, it might be for other but for my opinion its not a waste of time, its actually a very important time for our goal and education. Cleaning up litter is very important to keep our state very clean and neat to show others we can keep everything nice and in order.

Litter is very bad for our state like we need to keep away trash from our oceans to not provide the ocean animals to get killed or sick for some trash we had to cause. Another important thing is that its good that tutors help us get good education.

In conclusion, I think students should take community service for their own good and their future in life. People may think its a waste of time but it isn't at all. I learned this from my older sister doing her community in service during school and now she is getting her currier and doing good job at her University.

So that's why I think you should require all students to perform community service.",Female,8,Hispanic/Latino,236,243,240,11,6,40,55.14038687,48.14814815,117,243,Independent,Economically disadvantaged,Community service,3.5,3.5,3.5,3.5,3,3.5,3.5
27B8304D6E89,"we should perform community service because we are helping our society to become much cleaner. for examples i can give are, help janitors to clean litter from school, help the teachers by tutoring kids, go to the library to help clean and organize it so i could look perfect when kids come to the library, and to go to the hospitals to help patients, and so we can help clean the hospital. That's why i think we all should perform community service.",Male,8,Hispanic/Latino,81,83,82,3,1,82,42.97590361,59.03614458,49,83,Independent,Economically disadvantaged,Community service,2.5,2.5,2.5,3,2,2.5,2.5
C5813A0D6AF5,"To TEACHER_NAME,

well what i thing is that is important because you are doing a good to your self and others people. But if you keep it clean there will not be allot of pollution any more. But if you thow a lot of garbeg therer will be a lot of pollution and the consequences will be that people will die because of the darty stofe around them. So i thing that community service is realy good for every one including all the home less people. Even though you are rich or poor we all count the same no matter what you do, we are all the same .

Just because you are rich doesn't mean you are aloud to throw chrash on the flor. Well that's my short little story.

LOVE

STUDENT_NAME",Female,8,Hispanic/Latino,128,134,133,8,5,26.6,48.38991677,61.94029851,83,134,Independent,Economically disadvantaged,Community service,2.5,2,3,2.5,3,2.5,2
E362F08345FE,"students should be required to perform community serves like by helping clean the school and the parks, and the students can also help other students with there homework ' it is very important to help the community, but many people don't know it and i think that it is a very good idea to have a talk with people about all the thing that they can do to help out also it is a nice idea to talk to parents all the thing that we are trying to do with all of this and so they can get some students entreated and helping'

to ; STUDENT_NAME",Female,8,Hispanic/Latino,102,105,106,1,2,53,45.01459311,56.19047619,59,105,Independent,Economically disadvantaged,Community service,2,2.5,2.5,2.5,2.5,3,2
93575D076743,"Dear Principal,

The reason why I'm writing you this letter is because, I would like your students and all your school to help us to do a perform community service.

All the schools are planning to do one in their community because the state weather its not so good in the communities, because of the contamination of the fabrics and cars, its better for the students and teachers to do a community service because that way we can have a better life without contamination and another way that helps is that we can have a better health. Those are my reasons to do a perform community and, I will like your school to participate with us on having a clean area to live in.

Thank you",Female,8,Hispanic/Latino,125,127,126,4,4,31.5,45.36656405,55.11811024,70,127,Independent,Economically disadvantaged,Community service,3,3,3,2.5,2.5,3.5,3
C3E8D00403D9,"Letter to Principal:

Some of my friends perform community service, but my other friends think it just waste of time. I am supporting that the principal should require students to perform community service. This is a great way to show to the community that you care. Students should know that community service is very important. Community service helps you and your community.

There are many reasons why students should perform community service. Performing community service helps your community and other communities. Your community will be cleaner and fresh. Not just students but everyone in this country should have community service. When your community is full with trash. No one will care, but you can make a change. You will need a helping hand to help you with community service.

In streets, public places, and school campus, there are people littering. If you care about your community, you should gather people to help you clean it. Even if the trash is not yours, pick it up. It is not just picking up trash. There are planting trees, etc. So, when you are done picking up the trash, you could continue planting trees and flowers. To make it stand out.

In conclusion, everyone should have the pride to carry out community service. Community service is like a helping hand. So every stu",Female,8,Asian/Pacific Islander,220,220,220,22,5,44,38.79680398,45.45454545,100,220,Independent,Economically disadvantaged,Community service,3.5,3.5,3.5,3.5,3.5,4,3.5
9A24CB0724FE,"Dear, principal

I think that is required to have community service . I would said because if they got in trouble they could serve time in community service. If kids help we could help the environment around us and people that need help. We could help families in the community. That is why I think we",Male,8,Hispanic/Latino,55,55,56,5,2,28,48.69266055,61.81818182,34,55,Independent,Economically disadvantaged,Community service,2.5,2.5,2.5,2.5,2,3,2.5
CE96C25A9A26,they should not all be require to do community service if they don't want to but they can off for to do it if they want to so the principal cant make them do it its up to them.,Male,8,Hispanic/Latino,38,40,39,1,1,39,27.88252018,67.5,27,40,Independent,Not economically disadvantaged,Community service,2,2,2,2.5,2.5,3,2.5
663149D85F9C,"Dear Principal

In which I take a position on whether students should be required to perform community service. I do think all student should perform community service. Its important to all of us. It could teach us something in all kinds of ways . Well i do know that everyone has a different opinion .

First of all, student might think that it takes too much time of us. Its atually really helpful because we are being responsible. I think that all students should perform in community service . There are alot of student in the streets doing nothing not even going to school . They are probably getting in trouble or doing drugs . I honestly think that they could change they're life by doing community service . They might like it after a while .

Community service is really important for us, even though some student don't think it is . Well it is ! Students that knows why community service is very important for everyone. They should all make a group telling other students why its so important for us .I'm pretty sure that alot of student would change they're mind about community service.

Students that gets introuble should do community service so they could learn something from it . I'm sure that they would learn something .Some student might not want to do community service but some might. I'll do it anytime just to help our environment. Community service is really important for me and for some of my friends .            ",Female,8,Hispanic/Latino,238,250,255,20,5,51,48.93043478,45.2,113,250,Independent,Economically disadvantaged,Community service,3.5,4,3.5,3.5,3.5,3,3.5
